Date,Start Time,Duration,Consumption,Generation,Net
11/8/2022,12:00 AM,15,0.2200,0.0000,0.2200
11/8/2022,12:15 AM,15,0.2200,0.0000,0.2200
11/8/2022,12:30 AM,15,0.2250,0.0000,0.2250
11/8/2022,12:45 AM,15,0.2100,0.0000,0.2100
11/8/2022,1:00 AM,15,0.5050,0.0000,0.5050
11/8/2022,1:15 AM,15,0.1300,0.0000,0.1300
11/8/2022,1:30 AM,15,0.1500,0.0000,0.1500
11/8/2022,1:45 AM,15,0.1450,0.0000,0.1450
11/8/2022,2:00 AM,15,0.1500,0.0000,0.1500
11/8/2022,2:15 AM,15,0.1600,0.0000,0.1600
11/8/2022,2:30 AM,15,0.1150,0.0000,0.1150
11/8/2022,2:45 AM,15,0.1400,0.0000,0.1400
11/8/2022,3:00 AM,15,0.1400,0.0000,0.1400
11/8/2022,3:15 AM,15,0.1200,0.0000,0.1200
11/8/2022,3:30 AM,15,0.1150,0.0000,0.1150
11/8/2022,3:45 AM,15,0.1150,0.0000,0.1150
11/8/2022,4:00 AM,15,0.1150,0.0000,0.1150
11/8/2022,4:15 AM,15,0.1200,0.0000,0.1200
11/8/2022,4:30 AM,15,0.1150,0.0000,0.1150
11/8/2022,4:45 AM,15,0.1350,0.0000,0.1350
11/8/2022,5:00 AM,15,0.1400,0.0000,0.1400
11/8/2022,5:15 AM,15,0.4900,0.0000,0.4900
11/8/2022,5:30 AM,15,0.1250,0.0000,0.1250
11/8/2022,5:45 AM,15,0.2850,0.0000,0.2850
11/8/2022,6:00 AM,15,0.5000,0.0000,0.5000
11/8/2022,6:15 AM,15,1.0350,0.0000,1.0350
11/8/2022,6:30 AM,15,1.5150,0.0000,1.5150
11/8/2022,6:45 AM,15,0.3400,0.0000,0.3400
11/8/2022,7:00 AM,15,0.5100,0.0000,0.5100
11/8/2022,7:15 AM,15,0.2700,0.0000,0.2700
11/8/2022,7:30 AM,15,0.5550,0.0000,0.5550
11/8/2022,7:45 AM,15,0.2400,0.0000,0.2400
11/8/2022,8:00 AM,15,0.1950,0.0000,0.1950
11/8/2022,8:15 AM,15,0.1850,0.0000,0.1850
11/8/2022,8:30 AM,15,0.1500,0.0000,0.1500
11/8/2022,8:45 AM,15,0.0950,0.0000,0.0950
11/8/2022,9:00 AM,15,0.0700,0.0000,0.0700
11/8/2022,9:15 AM,15,0.1150,0.0000,0.1150
11/8/2022,9:30 AM,15,0.0450,0.0050,0.0400
11/8/2022,9:45 AM,15,0.0850,0.0000,0.0850
11/8/2022,10:00 AM,15,0.0250,0.0150,0.0100
11/8/2022,10:15 AM,15,0.1000,0.0000,0.1000
11/8/2022,10:30 AM,15,0.1250,0.0000,0.1250
11/8/2022,10:45 AM,15,0.1400,0.0000,0.1400
11/8/2022,11:00 AM,15,0.5050,0.0000,0.5050
11/8/2022,11:15 AM,15,0.0900,0.0000,0.0900
11/8/2022,11:30 AM,15,0.0300,0.0100,0.0200
11/8/2022,11:45 AM,15,0.1050,0.0000,0.1050
11/8/2022,12:00 PM,15,0.0950,0.0000,0.0950
11/8/2022,12:15 PM,15,0.1150,0.0000,0.1150
11/8/2022,12:30 PM,15,0.1250,0.0000,0.1250
11/8/2022,12:45 PM,15,0.0350,0.0350,0.0000
11/8/2022,1:00 PM,15,0.3250,0.0700,0.2550
11/8/2022,1:15 PM,15,0.3600,0.0450,0.3150
11/8/2022,1:30 PM,15,0.4650,0.1500,0.3150
11/8/2022,1:45 PM,15,0.0600,0.0900,-0.0300
11/8/2022,2:00 PM,15,0.0100,0.0450,-0.0350
11/8/2022,2:15 PM,15,0.0750,0.0500,0.0250
11/8/2022,2:30 PM,15,0.4150,0.0050,0.4100
11/8/2022,2:45 PM,15,0.2650,0.0500,0.2150
11/8/2022,3:00 PM,15,0.8650,0.0000,0.8650
11/8/2022,3:15 PM,15,1.2450,0.0050,1.2400
11/8/2022,3:30 PM,15,0.8300,0.0000,0.8300
11/8/2022,3:45 PM,15,0.9050,0.0000,0.9050
11/8/2022,4:00 PM,15,0.5050,0.0000,0.5050
11/8/2022,4:15 PM,15,0.2450,0.0000,0.2450
11/8/2022,4:30 PM,15,0.2550,0.0000,0.2550
11/8/2022,4:45 PM,15,0.3250,0.0000,0.3250
11/8/2022,5:00 PM,15,0.6100,0.0000,0.6100
11/8/2022,5:15 PM,15,0.3550,0.0000,0.3550
11/8/2022,5:30 PM,15,0.3850,0.0000,0.3850
11/8/2022,5:45 PM,15,0.3750,0.0000,0.3750
11/8/2022,6:00 PM,15,0.4150,0.0000,0.4150
11/8/2022,6:15 PM,15,0.3700,0.0000,0.3700
11/8/2022,6:30 PM,15,0.7600,0.0000,0.7600
11/8/2022,6:45 PM,15,0.7300,0.0000,0.7300
11/8/2022,7:00 PM,15,0.3700,0.0000,0.3700
11/8/2022,7:15 PM,15,0.3500,0.0000,0.3500
11/8/2022,7:30 PM,15,0.3300,0.0000,0.3300
11/8/2022,7:45 PM,15,0.3100,0.0000,0.3100
11/8/2022,8:00 PM,15,0.2950,0.0000,0.2950
11/8/2022,8:15 PM,15,0.2800,0.0000,0.2800
11/8/2022,8:30 PM,15,0.2900,0.0000,0.2900
11/8/2022,8:45 PM,15,0.2650,0.0000,0.2650
11/8/2022,9:00 PM,15,0.3100,0.0000,0.3100
11/8/2022,9:15 PM,15,1.3650,0.0000,1.3650
11/8/2022,9:30 PM,15,1.3500,0.0000,1.3500
11/8/2022,9:45 PM,15,1.2400,0.0000,1.2400
11/8/2022,10:00 PM,15,0.2600,0.0000,0.2600
11/8/2022,10:15 PM,15,1.4200,0.0000,1.4200
11/8/2022,10:30 PM,15,0.9500,0.0000,0.9500
11/8/2022,10:45 PM,15,0.8550,0.0000,0.8550
11/8/2022,11:00 PM,15,0.7850,0.0000,0.7850
11/8/2022,11:15 PM,15,0.2100,0.0000,0.2100
11/8/2022,11:30 PM,15,0.6900,0.0000,0.6900
11/8/2022,11:45 PM,15,0.1650,0.0000,0.1650
11/9/2022,12:00 AM,15,0.1850,0.0000,0.1850
11/9/2022,12:15 AM,15,0.1800,0.0000,0.1800
11/9/2022,12:30 AM,15,0.3800,0.0000,0.3800
11/9/2022,12:45 AM,15,0.3500,0.0000,0.3500
11/9/2022,1:00 AM,15,0.1450,0.0000,0.1450
11/9/2022,1:15 AM,15,0.1600,0.0000,0.1600
11/9/2022,1:30 AM,15,0.1550,0.0000,0.1550
11/9/2022,1:45 AM,15,0.1550,0.0000,0.1550
11/9/2022,2:00 AM,15,0.1450,0.0000,0.1450
11/9/2022,2:15 AM,15,0.2850,0.0000,0.2850
11/9/2022,2:30 AM,15,0.5050,0.0000,0.5050
11/9/2022,2:45 AM,15,0.1050,0.0000,0.1050
11/9/2022,3:00 AM,15,0.1050,0.0000,0.1050
11/9/2022,3:15 AM,15,0.1050,0.0000,0.1050
11/9/2022,3:30 AM,15,0.2150,0.0000,0.2150
11/9/2022,3:45 AM,15,0.4600,0.0000,0.4600
11/9/2022,4:00 AM,15,0.1000,0.0000,0.1000
11/9/2022,4:15 AM,15,0.5700,0.0000,0.5700
11/9/2022,4:30 AM,15,0.1200,0.0000,0.1200
11/9/2022,4:45 AM,15,0.4650,0.0000,0.4650
11/9/2022,5:00 AM,15,0.5700,0.0000,0.5700
11/9/2022,5:15 AM,15,0.4500,0.0000,0.4500
11/9/2022,5:30 AM,15,0.4300,0.0000,0.4300
11/9/2022,5:45 AM,15,0.4300,0.0000,0.4300
11/9/2022,6:00 AM,15,0.7950,0.0000,0.7950
11/9/2022,6:15 AM,15,1.3750,0.0000,1.3750
11/9/2022,6:30 AM,15,1.1850,0.0000,1.1850
11/9/2022,6:45 AM,15,0.7000,0.0000,0.7000
11/9/2022,7:00 AM,15,0.3100,0.0000,0.3100
11/9/2022,7:15 AM,15,0.5950,0.0000,0.5950
11/9/2022,7:30 AM,15,0.0250,0.0700,-0.0450
11/9/2022,7:45 AM,15,0.0000,0.2400,-0.2400
11/9/2022,8:00 AM,15,0.0550,0.3400,-0.2850
11/9/2022,8:15 AM,15,0.2300,0.2400,-0.0100
11/9/2022,8:30 AM,15,0.0000,0.6700,-0.6700
11/9/2022,8:45 AM,15,0.0000,0.3500,-0.3500
11/9/2022,9:00 AM,15,0.0000,0.4900,-0.4900
11/9/2022,9:15 AM,15,0.0000,0.8950,-0.8950
11/9/2022,9:30 AM,15,0.0000,1.0100,-1.0100
11/9/2022,9:45 AM,15,0.0000,0.7150,-0.7150
11/9/2022,10:00 AM,15,0.0000,1.2400,-1.2400
11/9/2022,10:15 AM,15,0.0000,1.4700,-1.4700
11/9/2022,10:30 AM,15,0.0150,0.4750,-0.4600
11/9/2022,10:45 AM,15,0.0000,1.4950,-1.4950
11/9/2022,11:00 AM,15,0.0550,1.1900,-1.1350
11/9/2022,11:15 AM,15,0.0000,0.9900,-0.9900
11/9/2022,11:30 AM,15,0.0000,1.3850,-1.3850
11/9/2022,11:45 AM,15,0.0000,1.3700,-1.3700
11/9/2022,12:00 PM,15,0.0000,0.9900,-0.9900
11/9/2022,12:15 PM,15,0.3750,0.6050,-0.2300
11/9/2022,12:30 PM,15,0.0700,1.0000,-0.9300
11/9/2022,12:45 PM,15,0.0000,1.4350,-1.4350
11/9/2022,1:00 PM,15,0.0000,1.4900,-1.4900
11/9/2022,1:15 PM,15,0.0000,1.1750,-1.1750
11/9/2022,1:30 PM,15,0.0000,1.4150,-1.4150
11/9/2022,1:45 PM,15,0.0000,1.2600,-1.2600
11/9/2022,2:00 PM,15,0.0000,1.2900,-1.2900
11/9/2022,2:15 PM,15,0.0000,1.2400,-1.2400
11/9/2022,2:30 PM,15,0.0000,1.0100,-1.0100
11/9/2022,2:45 PM,15,0.0000,0.9300,-0.9300
11/9/2022,3:00 PM,15,0.0700,0.5950,-0.5250
11/9/2022,3:15 PM,15,0.0000,0.7850,-0.7850
11/9/2022,3:30 PM,15,0.2200,0.4700,-0.2500
11/9/2022,3:45 PM,15,0.5350,0.1150,0.4200
11/9/2022,4:00 PM,15,0.9100,0.0200,0.8900
11/9/2022,4:15 PM,15,1.2000,0.0000,1.2000
11/9/2022,4:30 PM,15,1.1350,0.0000,1.1350
11/9/2022,4:45 PM,15,0.2800,0.0000,0.2800
11/9/2022,5:00 PM,15,0.3100,0.0000,0.3100
11/9/2022,5:15 PM,15,0.8200,0.0000,0.8200
11/9/2022,5:30 PM,15,0.3950,0.0000,0.3950
11/9/2022,5:45 PM,15,0.4250,0.0000,0.4250
11/9/2022,6:00 PM,15,0.7400,0.0000,0.7400
11/9/2022,6:15 PM,15,0.7450,0.0000,0.7450
11/9/2022,6:30 PM,15,1.3900,0.0000,1.3900
11/9/2022,6:45 PM,15,0.9000,0.0000,0.9000
11/9/2022,7:00 PM,15,1.3700,0.0000,1.3700
11/9/2022,7:15 PM,15,0.5150,0.0000,0.5150
11/9/2022,7:30 PM,15,0.4050,0.0000,0.4050
11/9/2022,7:45 PM,15,0.4200,0.0000,0.4200
11/9/2022,8:00 PM,15,0.3950,0.0000,0.3950
11/9/2022,8:15 PM,15,0.3850,0.0000,0.3850
11/9/2022,8:30 PM,15,0.6950,0.0000,0.6950
11/9/2022,8:45 PM,15,0.3100,0.0000,0.3100
11/9/2022,9:00 PM,15,0.2800,0.0000,0.2800
11/9/2022,9:15 PM,15,0.6600,0.0000,0.6600
11/9/2022,9:30 PM,15,1.2450,0.0000,1.2450
11/9/2022,9:45 PM,15,0.2950,0.0000,0.2950
11/9/2022,10:00 PM,15,0.3050,0.0000,0.3050
11/9/2022,10:15 PM,15,0.2800,0.0000,0.2800
11/9/2022,10:30 PM,15,0.3250,0.0000,0.3250
11/9/2022,10:45 PM,15,0.2900,0.0000,0.2900
11/9/2022,11:00 PM,15,0.2450,0.0000,0.2450
11/9/2022,11:15 PM,15,0.2500,0.0000,0.2500
11/9/2022,11:30 PM,15,0.2550,0.0000,0.2550
11/9/2022,11:45 PM,15,0.2550,0.0000,0.2550
11/10/2022,12:00 AM,15,0.6050,0.0000,0.6050
11/10/2022,12:15 AM,15,0.2050,0.0000,0.2050
11/10/2022,12:30 AM,15,0.2100,0.0000,0.2100
11/10/2022,12:45 AM,15,0.1750,0.0000,0.1750
11/10/2022,1:00 AM,15,0.1600,0.0000,0.1600
11/10/2022,1:15 AM,15,0.1850,0.0000,0.1850
11/10/2022,1:30 AM,15,0.1600,0.0000,0.1600
11/10/2022,1:45 AM,15,0.1950,0.0000,0.1950
11/10/2022,2:00 AM,15,0.1450,0.0000,0.1450
11/10/2022,2:15 AM,15,0.1800,0.0000,0.1800
11/10/2022,2:30 AM,15,0.1600,0.0000,0.1600
11/10/2022,2:45 AM,15,0.1600,0.0000,0.1600
11/10/2022,3:00 AM,15,0.1650,0.0000,0.1650
11/10/2022,3:15 AM,15,0.1250,0.0000,0.1250
11/10/2022,3:30 AM,15,0.1700,0.0000,0.1700
11/10/2022,3:45 AM,15,0.8400,0.0000,0.8400
11/10/2022,4:00 AM,15,0.1300,0.0000,0.1300
11/10/2022,4:15 AM,15,0.8450,0.0000,0.8450
11/10/2022,4:30 AM,15,0.3050,0.0000,0.3050
11/10/2022,4:45 AM,15,0.1100,0.0000,0.1100
11/10/2022,5:00 AM,15,0.6950,0.0000,0.6950
11/10/2022,5:15 AM,15,0.4200,0.0000,0.4200
11/10/2022,5:30 AM,15,1.1200,0.0000,1.1200
11/10/2022,5:45 AM,15,0.4000,0.0000,0.4000
11/10/2022,6:00 AM,15,0.9250,0.0000,0.9250
11/10/2022,6:15 AM,15,1.4300,0.0000,1.4300
11/10/2022,6:30 AM,15,1.1650,0.0000,1.1650
11/10/2022,6:45 AM,15,0.7250,0.0000,0.7250
11/10/2022,7:00 AM,15,0.3650,0.0000,0.3650
11/10/2022,7:15 AM,15,0.5600,0.0000,0.5600
11/10/2022,7:30 AM,15,0.6100,0.0500,0.5600
11/10/2022,7:45 AM,15,0.0050,0.2050,-0.2000
11/10/2022,8:00 AM,15,0.2950,0.1000,0.1950
11/10/2022,8:15 AM,15,0.1900,0.3000,-0.1100
11/10/2022,8:30 AM,15,0.0050,0.6150,-0.6100
11/10/2022,8:45 AM,15,0.0150,0.6150,-0.6000
11/10/2022,9:00 AM,15,0.0000,1.0850,-1.0850
11/10/2022,9:15 AM,15,0.0000,1.1850,-1.1850
11/10/2022,9:30 AM,15,0.0000,1.2750,-1.2750
11/10/2022,9:45 AM,15,0.0000,1.3550,-1.3550
11/10/2022,10:00 AM,15,0.0000,1.3750,-1.3750
11/10/2022,10:15 AM,15,0.0000,1.4400,-1.4400
11/10/2022,10:30 AM,15,0.0000,1.5000,-1.5000
11/10/2022,10:45 AM,15,0.0000,1.5250,-1.5250
11/10/2022,11:00 AM,15,0.0000,1.2000,-1.2000
11/10/2022,11:15 AM,15,0.0000,1.5250,-1.5250
11/10/2022,11:30 AM,15,0.0000,1.5050,-1.5050
11/10/2022,11:45 AM,15,0.0000,1.4300,-1.4300
11/10/2022,12:00 PM,15,0.0000,1.5050,-1.5050
11/10/2022,12:15 PM,15,0.0000,1.4700,-1.4700
11/10/2022,12:30 PM,15,0.0000,1.4600,-1.4600
11/10/2022,12:45 PM,15,0.0000,1.4400,-1.4400
11/10/2022,1:00 PM,15,0.0000,1.3900,-1.3900
11/10/2022,1:15 PM,15,0.0000,1.3500,-1.3500
11/10/2022,1:30 PM,15,0.0000,0.8250,-0.8250
11/10/2022,1:45 PM,15,0.0000,1.2000,-1.2000
11/10/2022,2:00 PM,15,0.0000,1.1050,-1.1050
11/10/2022,2:15 PM,15,0.0000,0.6450,-0.6450
11/10/2022,2:30 PM,15,0.0000,0.9500,-0.9500
11/10/2022,2:45 PM,15,0.0750,0.4850,-0.4100
11/10/2022,3:00 PM,15,0.0000,0.7750,-0.7750
11/10/2022,3:15 PM,15,0.0000,0.6250,-0.6250
11/10/2022,3:30 PM,15,0.2400,0.2600,-0.0200
11/10/2022,3:45 PM,15,0.0000,0.3000,-0.3000
11/10/2022,4:00 PM,15,0.0100,0.0750,-0.0650
11/10/2022,4:15 PM,15,0.1850,0.0000,0.1850
11/10/2022,4:30 PM,15,0.2150,0.0000,0.2150
11/10/2022,4:45 PM,15,0.7450,0.0000,0.7450
11/10/2022,5:00 PM,15,0.2700,0.0000,0.2700
11/10/2022,5:15 PM,15,0.2800,0.0000,0.2800
11/10/2022,5:30 PM,15,0.3100,0.0000,0.3100
11/10/2022,5:45 PM,15,0.4400,0.0000,0.4400
11/10/2022,6:00 PM,15,0.4100,0.0000,0.4100
11/10/2022,6:15 PM,15,0.4250,0.0000,0.4250
11/10/2022,6:30 PM,15,1.0150,0.0000,1.0150
11/10/2022,6:45 PM,15,0.8850,0.0000,0.8850
11/10/2022,7:00 PM,15,0.8950,0.0000,0.8950
11/10/2022,7:15 PM,15,0.3350,0.0000,0.3350
11/10/2022,7:30 PM,15,0.4650,0.0000,0.4650
11/10/2022,7:45 PM,15,0.5600,0.0000,0.5600
11/10/2022,8:00 PM,15,0.3350,0.0000,0.3350
11/10/2022,8:15 PM,15,0.3500,0.0000,0.3500
11/10/2022,8:30 PM,15,0.3600,0.0000,0.3600
11/10/2022,8:45 PM,15,0.3750,0.0000,0.3750
11/10/2022,9:00 PM,15,0.3900,0.0000,0.3900
11/10/2022,9:15 PM,15,0.3600,0.0000,0.3600
11/10/2022,9:30 PM,15,0.3600,0.0000,0.3600
11/10/2022,9:45 PM,15,0.3700,0.0000,0.3700
11/10/2022,10:00 PM,15,0.3550,0.0000,0.3550
11/10/2022,10:15 PM,15,0.6600,0.0000,0.6600
11/10/2022,10:30 PM,15,0.2400,0.0000,0.2400
11/10/2022,10:45 PM,15,0.2250,0.0000,0.2250
11/10/2022,11:00 PM,15,0.2000,0.0000,0.2000
11/10/2022,11:15 PM,15,0.2350,0.0000,0.2350
11/10/2022,11:30 PM,15,0.1700,0.0000,0.1700
11/10/2022,11:45 PM,15,0.1750,0.0000,0.1750
11/11/2022,12:00 AM,15,0.2050,0.0000,0.2050
11/11/2022,12:15 AM,15,0.1700,0.0000,0.1700
11/11/2022,12:30 AM,15,0.1750,0.0000,0.1750
11/11/2022,12:45 AM,15,0.1350,0.0000,0.1350
11/11/2022,1:00 AM,15,0.1600,0.0000,0.1600
11/11/2022,1:15 AM,15,0.1700,0.0000,0.1700
11/11/2022,1:30 AM,15,0.1650,0.0000,0.1650
11/11/2022,1:45 AM,15,0.1550,0.0000,0.1550
11/11/2022,2:00 AM,15,0.1200,0.0000,0.1200
11/11/2022,2:15 AM,15,0.1550,0.0000,0.1550
11/11/2022,2:30 AM,15,0.1900,0.0000,0.1900
11/11/2022,2:45 AM,15,0.2200,0.0000,0.2200
11/11/2022,3:00 AM,15,0.3650,0.0000,0.3650
11/11/2022,3:15 AM,15,0.1300,0.0000,0.1300
11/11/2022,3:30 AM,15,0.1900,0.0000,0.1900
11/11/2022,3:45 AM,15,0.1400,0.0000,0.1400
11/11/2022,4:00 AM,15,0.1250,0.0000,0.1250
11/11/2022,4:15 AM,15,0.1100,0.0000,0.1100
11/11/2022,4:30 AM,15,0.1950,0.0000,0.1950
11/11/2022,4:45 AM,15,0.1750,0.0000,0.1750
11/11/2022,5:00 AM,15,0.1250,0.0000,0.1250
11/11/2022,5:15 AM,15,0.3800,0.0000,0.3800
11/11/2022,5:30 AM,15,0.8850,0.0000,0.8850
11/11/2022,5:45 AM,15,0.4150,0.0000,0.4150
11/11/2022,6:00 AM,15,0.7700,0.0000,0.7700
11/11/2022,6:15 AM,15,0.7000,0.0000,0.7000
11/11/2022,6:30 AM,15,1.1950,0.0000,1.1950
11/11/2022,6:45 AM,15,1.0250,0.0000,1.0250
11/11/2022,7:00 AM,15,1.0550,0.0000,1.0550
11/11/2022,7:15 AM,15,0.9500,0.0000,0.9500
11/11/2022,7:30 AM,15,0.0450,0.0450,0.0000
11/11/2022,7:45 AM,15,0.2050,0.0250,0.1800
11/11/2022,8:00 AM,15,0.5800,0.0000,0.5800
11/11/2022,8:15 AM,15,0.7000,0.0000,0.7000
11/11/2022,8:30 AM,15,0.0050,0.2750,-0.2700
11/11/2022,8:45 AM,15,0.0150,0.4250,-0.4100
11/11/2022,9:00 AM,15,0.0500,0.5350,-0.4850
11/11/2022,9:15 AM,15,0.0050,0.7600,-0.7550
11/11/2022,9:30 AM,15,0.0000,0.6250,-0.6250
11/11/2022,9:45 AM,15,0.0000,0.8000,-0.8000
11/11/2022,10:00 AM,15,0.0000,1.0350,-1.0350
11/11/2022,10:15 AM,15,0.0000,0.8200,-0.8200
11/11/2022,10:30 AM,15,0.0000,1.2900,-1.2900
11/11/2022,10:45 AM,15,0.0000,1.1600,-1.1600
11/11/2022,11:00 AM,15,0.0000,1.4500,-1.4500
11/11/2022,11:15 AM,15,0.0000,1.2750,-1.2750
11/11/2022,11:30 AM,15,0.1350,0.7300,-0.5950
11/11/2022,11:45 AM,15,0.0000,0.8950,-0.8950
11/11/2022,12:00 PM,15,0.0000,1.3850,-1.3850
11/11/2022,12:15 PM,15,0.0000,0.8200,-0.8200
11/11/2022,12:30 PM,15,0.0000,1.0600,-1.0600
11/11/2022,12:45 PM,15,0.0000,1.2950,-1.2950
11/11/2022,1:00 PM,15,0.0000,1.1150,-1.1150
11/11/2022,1:15 PM,15,0.0000,1.1150,-1.1150
11/11/2022,1:30 PM,15,0.0000,1.0000,-1.0000
11/11/2022,1:45 PM,15,0.0000,0.5600,-0.5600
11/11/2022,2:00 PM,15,0.0000,0.4050,-0.4050
11/11/2022,2:15 PM,15,0.1150,0.3800,-0.2650
11/11/2022,2:30 PM,15,0.0900,0.2700,-0.1800
11/11/2022,2:45 PM,15,0.0050,0.2500,-0.2450
11/11/2022,3:00 PM,15,0.0000,0.5100,-0.5100
11/11/2022,3:15 PM,15,0.0150,0.1350,-0.1200
11/11/2022,3:30 PM,15,0.0000,0.4050,-0.4050
11/11/2022,3:45 PM,15,0.1100,0.0650,0.0450
11/11/2022,4:00 PM,15,0.1800,0.0000,0.1800
11/11/2022,4:15 PM,15,0.3100,0.0000,0.3100
11/11/2022,4:30 PM,15,0.3900,0.0000,0.3900
11/11/2022,4:45 PM,15,0.4200,0.0000,0.4200
11/11/2022,5:00 PM,15,0.7750,0.0000,0.7750
11/11/2022,5:15 PM,15,0.5650,0.0000,0.5650
11/11/2022,5:30 PM,15,0.5200,0.0000,0.5200
11/11/2022,5:45 PM,15,1.0850,0.0000,1.0850
11/11/2022,6:00 PM,15,0.6800,0.0000,0.6800
11/11/2022,6:15 PM,15,0.4000,0.0000,0.4000
11/11/2022,6:30 PM,15,0.4050,0.0000,0.4050
11/11/2022,6:45 PM,15,0.4100,0.0000,0.4100
11/11/2022,7:00 PM,15,0.4200,0.0000,0.4200
11/11/2022,7:15 PM,15,0.4400,0.0000,0.4400
11/11/2022,7:30 PM,15,0.8250,0.0000,0.8250
11/11/2022,7:45 PM,15,0.4000,0.0000,0.4000
11/11/2022,8:00 PM,15,0.4450,0.0000,0.4450
11/11/2022,8:15 PM,15,0.4300,0.0000,0.4300
11/11/2022,8:30 PM,15,0.4250,0.0000,0.4250
11/11/2022,8:45 PM,15,0.4650,0.0000,0.4650
11/11/2022,9:00 PM,15,0.3850,0.0000,0.3850
11/11/2022,9:15 PM,15,0.4050,0.0000,0.4050
11/11/2022,9:30 PM,15,0.3550,0.0000,0.3550
11/11/2022,9:45 PM,15,0.3450,0.0000,0.3450
11/11/2022,10:00 PM,15,0.2850,0.0000,0.2850
11/11/2022,10:15 PM,15,0.2200,0.0000,0.2200
11/11/2022,10:30 PM,15,0.1800,0.0000,0.1800
11/11/2022,10:45 PM,15,0.1750,0.0000,0.1750
11/11/2022,11:00 PM,15,0.1500,0.0000,0.1500
11/11/2022,11:15 PM,15,0.1450,0.0000,0.1450
11/11/2022,11:30 PM,15,0.1450,0.0000,0.1450
11/11/2022,11:45 PM,15,0.1400,0.0000,0.1400
11/12/2022,12:00 AM,15,0.4550,0.0000,0.4550
11/12/2022,12:15 AM,15,0.1250,0.0000,0.1250
11/12/2022,12:30 AM,15,0.1500,0.0000,0.1500
11/12/2022,12:45 AM,15,0.1450,0.0000,0.1450
11/12/2022,1:00 AM,15,0.1500,0.0000,0.1500
11/12/2022,1:15 AM,15,0.1500,0.0000,0.1500
11/12/2022,1:30 AM,15,0.1150,0.0000,0.1150
11/12/2022,1:45 AM,15,0.1050,0.0000,0.1050
11/12/2022,2:00 AM,15,0.1150,0.0000,0.1150
11/12/2022,2:15 AM,15,0.1100,0.0000,0.1100
11/12/2022,2:30 AM,15,0.1100,0.0000,0.1100
11/12/2022,2:45 AM,15,0.0850,0.0000,0.0850
11/12/2022,3:00 AM,15,0.1000,0.0000,0.1000
11/12/2022,3:15 AM,15,0.1100,0.0000,0.1100
11/12/2022,3:30 AM,15,0.1100,0.0000,0.1100
11/12/2022,3:45 AM,15,0.6100,0.0000,0.6100
11/12/2022,4:00 AM,15,0.1550,0.0000,0.1550
11/12/2022,4:15 AM,15,0.7650,0.0000,0.7650
11/12/2022,4:30 AM,15,0.1350,0.0000,0.1350
11/12/2022,4:45 AM,15,0.6200,0.0000,0.6200
11/12/2022,5:00 AM,15,0.1400,0.0000,0.1400
11/12/2022,5:15 AM,15,0.1350,0.0000,0.1350
11/12/2022,5:30 AM,15,0.6750,0.0000,0.6750
11/12/2022,5:45 AM,15,0.1050,0.0000,0.1050
11/12/2022,6:00 AM,15,0.6950,0.0000,0.6950
11/12/2022,6:15 AM,15,0.4200,0.0000,0.4200
11/12/2022,6:30 AM,15,0.4450,0.0000,0.4450
11/12/2022,6:45 AM,15,1.6000,0.0000,1.6000
11/12/2022,7:00 AM,15,1.2100,0.0000,1.2100
11/12/2022,7:15 AM,15,0.8150,0.0000,0.8150
11/12/2022,7:30 AM,15,0.8100,0.0000,0.8100
11/12/2022,7:45 AM,15,0.2500,0.0000,0.2500
11/12/2022,8:00 AM,15,0.6300,0.0050,0.6250
11/12/2022,8:15 AM,15,1.3050,0.0000,1.3050
11/12/2022,8:30 AM,15,0.5400,0.0000,0.5400
11/12/2022,8:45 AM,15,0.0000,0.6950,-0.6950
11/12/2022,9:00 AM,15,0.0000,0.8450,-0.8450
11/12/2022,9:15 AM,15,0.0050,0.3400,-0.3350
11/12/2022,9:30 AM,15,0.0000,0.3950,-0.3950
11/12/2022,9:45 AM,15,0.0000,1.2600,-1.2600
11/12/2022,10:00 AM,15,0.0000,1.2900,-1.2900
11/12/2022,10:15 AM,15,0.0000,1.3350,-1.3350
11/12/2022,10:30 AM,15,0.0000,0.9550,-0.9550
11/12/2022,10:45 AM,15,0.0000,0.7700,-0.7700
11/12/2022,11:00 AM,15,0.0200,0.8100,-0.7900
11/12/2022,11:15 AM,15,0.1050,0.7250,-0.6200
11/12/2022,11:30 AM,15,0.0000,1.0800,-1.0800
11/12/2022,11:45 AM,15,0.0000,1.4150,-1.4150
11/12/2022,12:00 PM,15,0.0000,1.4100,-1.4100
11/12/2022,12:15 PM,15,0.0000,1.4000,-1.4000
11/12/2022,12:30 PM,15,0.0000,1.3650,-1.3650
11/12/2022,12:45 PM,15,0.0000,1.2900,-1.2900
11/12/2022,1:00 PM,15,0.0000,1.2350,-1.2350
11/12/2022,1:15 PM,15,0.0000,1.2600,-1.2600
11/12/2022,1:30 PM,15,0.0000,1.1900,-1.1900
11/12/2022,1:45 PM,15,0.0000,0.4950,-0.4950
11/12/2022,2:00 PM,15,0.0000,1.0250,-1.0250
11/12/2022,2:15 PM,15,0.0000,0.9150,-0.9150
11/12/2022,2:30 PM,15,0.0000,0.7850,-0.7850
11/12/2022,2:45 PM,15,0.1250,0.5900,-0.4650
11/12/2022,3:00 PM,15,0.3650,0.2850,0.0800
11/12/2022,3:15 PM,15,0.4200,0.2150,0.2050
